source_address,stay_seg,stayWiFi_start,stayWiFi_end,stayWiFi_x,stayWiFi_y,n_windows,sensor_name,stayWiFi_duration,id_stayWiFi,matched
64:89:f1:50:ab:c7,196,2019-11-03T22:17:20Z,2019-11-03T22:20:40Z,398447.98294547,332655.591669783,5,sensor_108_back,200,261,FALSE
64:89:f1:50:ab:c7,311,2019-11-06T21:04:20Z,2019-11-06T21:07:40Z,398276.5494287,332822.743179555,7,sensor_202_back_further,200,263,FALSE
64:89:f1:50:ab:c7,317,2019-11-06T21:26:40Z,2019-11-06T21:30:00Z,398447.98294547,332655.591669783,10,sensor_108_back,200,264,FALSE
64:89:f1:50:ab:c7,535,2019-11-13T15:30:20Z,2019-11-13T15:33:40Z,398492.561616873,332848.135245204,7,sensor_lake,200,265,FALSE
6c:e8:5c:cd:6f:8c,103,2019-10-29T09:42:40Z,2019-10-29T09:45:40Z,398694.860901796,332932.071264492,9,sensor_bus_station,180,267,FALSE
6c:e8:5c:cd:6f:8c,121,2019-11-03T19:35:40Z,2019-11-03T19:38:40Z,398338.843515217,333042.513298188,4,sensor_btw_TMB_library,180,269,FALSE
6c:e8:5c:d8:f0:9d,48,2019-11-10T20:28:40Z,2019-11-10T20:31:40Z,398338.843515217,333042.513298188,6,sensor_btw_TMB_library,180,271,FALSE
70:70:0d:9c:f4:48,41,2019-10-24T17:02:00Z,2019-10-24T17:07:20Z,398694.860901796,332932.071264492,13,sensor_bus_station,320,273,FALSE
70:70:0d:d9:32:42,115,2019-10-27T16:19:40Z,2019-10-27T16:23:00Z,398442.435245869,333014.707561133,7,sensor_203_front,200,277,FALSE
70:70:0d:d9:32:42,130,2019-10-28T12:17:00Z,2019-10-28T12:20:00Z,398492.561616873,332848.135245204,5,sensor_lake,180,278,FALSE
70:70:0d:d9:32:42,135,2019-10-29T12:25:20Z,2019-10-29T12:28:20Z,398492.561616873,332848.135245204,3,sensor_lake,180,279,FALSE
70:70:0d:d9:32:42,306,2019-11-05T18:26:20Z,2019-11-05T18:29:40Z,398694.860901796,332932.071264492,7,sensor_bus_station,200,280,FALSE
74:9e:af:23:2a:76,132,2019-11-08T08:58:40Z,2019-11-08T09:01:40Z,398694.860901796,332932.071264492,7,sensor_bus_station,180,284,FALSE
74:9e:af:4c:34:e4,16,2019-10-22T20:02:20Z,2019-10-22T20:06:40Z,398276.5494287,332822.743179555,10,sensor_202_back_further,260,285,FALSE
74:9e:af:4c:34:e4,24,2019-10-22T20:21:20Z,2019-10-22T20:24:40Z,398463.172785994,333090.149301928,8,sensor_football_field_back,200,286,FALSE
74:9e:af:4c:34:e4,35,2019-10-22T20:44:20Z,2019-10-22T20:48:40Z,398447.98294547,332655.591669783,7,sensor_108_back,260,287,FALSE
74:9e:af:4c:34:e4,43,2019-10-22T20:56:00Z,2019-10-22T20:59:00Z,398463.172785994,333090.149301928,6,sensor_football_field_back,180,288,FALSE
74:9e:af:4c:34:e4,74,2019-10-24T17:02:40Z,2019-10-24T17:09:40Z,398694.860901796,332932.071264492,17,sensor_bus_station,420,289,FALSE
74:9e:af:4c:34:e4,194,2019-11-02T20:17:20Z,2019-11-02T20:21:00Z,398330.524037958,333242.820502496,8,sensor_dorm_front,220,291,FALSE
74:9e:af:4c:34:e4,196,2019-11-04T17:41:40Z,2019-11-04T17:46:00Z,398630.282400965,333061.079076782,12,sensor_football_field_front,260,292,FALSE
74:9e:af:4c:34:e4,202,2019-11-04T22:30:00Z,2019-11-04T22:33:40Z,398249.183444569,333246.955554579,8,sensor_parking_dorm,220,293,FALSE
74:9e:af:4c:34:e4,206,2019-11-04T22:41:00Z,2019-11-04T22:44:40Z,398276.5494287,332822.743179555,9,sensor_202_back_further,220,294,FALSE
74:9e:af:4c:34:e4,251,2019-11-06T12:13:40Z,2019-11-06T12:16:40Z,398442.435245869,333014.707561133,4,sensor_203_front,180,295,FALSE
74:9e:af:4c:34:e4,280,2019-11-06T22:33:00Z,2019-11-06T22:36:00Z,398307.837850393,332934.237017761,6,sensor_202_back,180,296,FALSE
74:9e:af:4c:34:e4,281,2019-11-06T22:36:20Z,2019-11-06T22:39:40Z,398276.5494287,332822.743179555,10,sensor_202_back_further,200,297,FALSE
74:9e:af:4c:34:e4,285,2019-11-06T22:50:20Z,2019-11-06T22:53:20Z,398627.254921612,332779.554744474,6,sensor_104_back,180,298,FALSE
74:9e:af:4c:34:e4,292,2019-11-06T23:00:20Z,2019-11-06T23:03:20Z,398569.005749386,333153.077009889,5,sensor_parking_sport,180,299,FALSE
74:9e:af:4c:34:e4,297,2019-11-06T23:06:00Z,2019-11-06T23:10:00Z,398330.524037958,333242.820502496,9,sensor_dorm_front,240,300,FALSE
74:9e:af:4c:34:e4,437,2019-11-13T23:24:00Z,2019-11-13T23:27:00Z,398364.514269459,333159.432104367,7,sensor_TMB_back,180,304,FALSE
74:9e:af:4c:34:e4,439,2019-11-13T23:28:40Z,2019-11-13T23:32:00Z,398307.837850393,332934.237017761,8,sensor_202_back,200,305,FALSE
74:9e:af:4c:34:e4,440,2019-11-13T23:32:00Z,2019-11-13T23:35:20Z,398276.5494287,332822.743179555,6,sensor_202_back_further,200,306,FALSE
74:b5:87:97:2b:1c,31,2019-10-23T02:35:20Z,2019-10-23T02:38:20Z,398694.860901796,332932.071264492,4,sensor_bus_station,180,307,FALSE
80:b0:3d:94:19:c8,54,2019-10-28T18:32:40Z,2019-10-28T18:36:40Z,398263.219454065,332676.515731432,11,sensor_112_side,240,311,FALSE
80:b0:3d:94:19:c8,61,2019-11-08T14:34:20Z,2019-11-08T14:37:40Z,398276.5494287,332822.743179555,6,sensor_202_back_further,200,312,FALSE
80:b0:3d:94:19:c8,69,2019-11-08T15:15:40Z,2019-11-08T15:19:00Z,398694.860901796,332932.071264492,9,sensor_bus_station,200,313,FALSE
88:9f:6f:06:1e:02,101,2019-10-24T12:45:40Z,2019-10-24T12:48:40Z,398694.860901796,332932.071264492,9,sensor_bus_station,180,314,FALSE
88:9f:6f:06:1e:02,222,2019-10-29T12:51:00Z,2019-10-29T12:54:40Z,398694.860901796,332932.071264492,11,sensor_bus_station,220,316,FALSE
88:9f:6f:06:1e:02,425,2019-11-05T11:43:20Z,2019-11-05T11:47:00Z,398330.524037958,333242.820502496,7,sensor_dorm_front,220,317,FALSE
88:9f:6f:06:1e:02,629,2019-11-13T12:05:00Z,2019-11-13T12:08:00Z,398409.881202589,333224.610229559,9,sensor_cafeteria_dorm_side,180,318,FALSE
88:9f:6f:84:53:98,13,2019-10-21T10:50:20Z,2019-10-21T10:53:20Z,398386.289936451,332954.428919774,7,sensor_202_front,180,319,FALSE
88:9f:6f:84:53:98,171,2019-10-25T17:03:00Z,2019-10-25T17:06:20Z,398694.860901796,332932.071264492,10,sensor_bus_station,200,320,FALSE
88:9f:6f:84:53:98,203,2019-10-28T14:29:00Z,2019-10-28T14:32:00Z,398386.289936451,332954.428919774,6,sensor_202_front,180,321,FALSE
88:9f:6f:84:53:98,411,2019-11-02T14:53:20Z,2019-11-02T14:56:20Z,398442.435245869,333014.707561133,7,sensor_203_front,180,322,FALSE
88:9f:6f:84:53:98,425,2019-11-02T17:37:20Z,2019-11-02T17:41:00Z,398249.183444569,333246.955554579,6,sensor_parking_dorm,220,323,FALSE
88:9f:6f:84:53:98,451,2019-11-03T12:32:20Z,2019-11-03T12:36:20Z,398442.435245869,333014.707561133,7,sensor_203_front,240,324,FALSE
88:9f:6f:84:53:98,620,2019-11-04T18:36:00Z,2019-11-04T18:39:20Z,398442.435245869,333014.707561133,10,sensor_203_front,200,326,FALSE
88:9f:6f:84:53:98,734,2019-11-07T17:39:00Z,2019-11-07T17:42:00Z,398694.860901796,332932.071264492,9,sensor_bus_station,180,328,FALSE
88:9f:6f:84:53:98,759,2019-11-08T15:36:40Z,2019-11-08T15:41:00Z,398386.289936451,332954.428919774,11,sensor_202_front,260,330,FALSE
88:9f:6f:84:53:98,924,2019-11-12T18:08:40Z,2019-11-12T18:13:00Z,398442.435245869,333014.707561133,11,sensor_203_front,260,331,FALSE
88:9f:6f:84:53:98,988,2019-11-14T16:26:20Z,2019-11-14T16:30:40Z,398386.289936451,332954.428919774,11,sensor_202_front,260,333,FALSE
8c:83:e1:54:96:96,217,2019-11-03T21:46:40Z,2019-11-03T21:49:40Z,398442.435245869,333014.707561133,9,sensor_203_front,180,334,FALSE
8c:83:e1:54:96:96,390,2019-11-08T16:03:40Z,2019-11-08T16:07:40Z,398576.185865983,332901.564783432,9,sensor_btw_201_102,240,335,FALSE
90:e1:7b:6f:32:9e,194,2019-11-05T22:57:20Z,2019-11-05T23:01:20Z,398492.561616873,332848.135245204,8,sensor_lake,240,339,FALSE
90:e1:7b:6f:32:9e,200,2019-11-06T14:33:40Z,2019-11-06T14:41:20Z,398330.524037958,333242.820502496,12,sensor_dorm_front,460,340,FALSE
94:76:b7:0e:9e:d5,45,2019-10-24T18:07:40Z,2019-10-24T18:11:40Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,343,FALSE
94:76:b7:0e:9e:d5,82,2019-10-30T22:52:20Z,2019-10-30T22:58:00Z,398694.860901796,332932.071264492,17,sensor_bus_station,340,347,FALSE
94:76:b7:0e:9e:d5,83,2019-10-31T22:25:20Z,2019-10-31T22:31:20Z,398694.860901796,332932.071264492,18,sensor_bus_station,360,348,FALSE
94:76:b7:0e:9e:d5,149,2019-11-06T20:22:00Z,2019-11-06T20:26:40Z,398694.860901796,332932.071264492,13,sensor_bus_station,280,349,FALSE
94:76:b7:0e:9e:d5,166,2019-11-08T17:57:00Z,2019-11-08T18:01:00Z,398694.860901796,332932.071264492,8,sensor_bus_station,240,351,FALSE
94:76:b7:0e:9e:d5,172,2019-11-10T22:36:40Z,2019-11-10T22:40:20Z,398694.860901796,332932.071264492,10,sensor_bus_station,220,352,FALSE
94:76:b7:0e:9e:d5,188,2019-11-11T20:22:20Z,2019-11-11T20:25:20Z,398694.860901796,332932.071264492,4,sensor_bus_station,180,353,FALSE
94:76:b7:0e:9e:d5,196,2019-11-12T17:26:40Z,2019-11-12T17:30:00Z,398694.860901796,332932.071264492,10,sensor_bus_station,200,354,FALSE
94:8b:c1:00:4d:b8,23,2019-10-21T22:08:20Z,2019-10-21T22:14:00Z,398630.282400965,333061.079076782,13,sensor_football_field_front,340,355,FALSE
94:8b:c1:00:4d:b8,31,2019-10-22T01:55:00Z,2019-10-22T01:59:00Z,398249.183444569,333246.955554579,8,sensor_parking_dorm,240,356,FALSE
94:8b:c1:00:4d:b8,37,2019-10-22T03:08:00Z,2019-10-22T03:11:00Z,398249.183444569,333246.955554579,7,sensor_parking_dorm,180,357,FALSE
94:8b:c1:00:4d:b8,109,2019-10-24T21:07:00Z,2019-10-24T21:11:00Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,358,FALSE
94:8b:c1:00:4d:b8,297,2019-11-08T16:43:00Z,2019-11-08T16:46:00Z,398694.860901796,332932.071264492,8,sensor_bus_station,180,360,FALSE
94:8b:c1:00:4d:b8,325,2019-11-09T10:31:00Z,2019-11-09T10:34:00Z,398330.524037958,333242.820502496,5,sensor_dorm_front,180,361,FALSE
94:8b:c1:00:4d:b8,347,2019-11-09T19:48:20Z,2019-11-09T19:51:20Z,398249.183444569,333246.955554579,7,sensor_parking_dorm,180,362,FALSE
94:8b:c1:00:4d:b8,352,2019-11-10T01:40:00Z,2019-11-10T01:43:00Z,398442.435245869,333014.707561133,5,sensor_203_front,180,363,FALSE
94:8b:c1:00:4d:b8,386,2019-11-10T18:26:40Z,2019-11-10T18:29:40Z,398694.860901796,332932.071264492,9,sensor_bus_station,180,364,FALSE
94:8b:c1:00:4d:b8,399,2019-11-10T18:45:00Z,2019-11-10T18:48:00Z,398442.435245869,333014.707561133,8,sensor_203_front,180,365,FALSE
94:8b:c1:00:4d:b8,400,2019-11-10T23:05:20Z,2019-11-10T23:08:40Z,398386.289936451,332954.428919774,10,sensor_202_front,200,366,FALSE
94:8b:c1:56:72:0a,28,2019-10-21T22:37:20Z,2019-10-21T22:41:00Z,398442.435245869,333014.707561133,6,sensor_203_front,220,368,FALSE
94:8b:c1:56:72:0a,107,2019-10-23T18:08:20Z,2019-10-23T18:14:20Z,398694.860901796,332932.071264492,18,sensor_bus_station,360,369,FALSE
94:8b:c1:56:72:0a,130,2019-10-24T02:19:00Z,2019-10-24T02:22:00Z,398409.881202589,333224.610229559,7,sensor_cafeteria_dorm_side,180,370,FALSE
94:8b:c1:56:72:0a,340,2019-11-02T10:55:20Z,2019-11-02T11:00:00Z,398249.183444569,333246.955554579,13,sensor_parking_dorm,280,375,FALSE
94:8b:c1:56:72:0a,345,2019-11-02T11:24:40Z,2019-11-02T11:28:40Z,398249.183444569,333246.955554579,11,sensor_parking_dorm,240,376,FALSE
94:8b:c1:56:72:0a,355,2019-11-02T18:00:00Z,2019-11-02T18:04:00Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,377,FALSE
94:8b:c1:94:4a:c4,13,2019-10-22T23:21:40Z,2019-10-22T23:27:20Z,398330.524037958,333242.820502496,14,sensor_dorm_front,340,381,FALSE
94:8b:c1:94:4a:c4,154,2019-11-04T00:49:40Z,2019-11-04T00:53:20Z,398330.524037958,333242.820502496,8,sensor_dorm_front,220,382,FALSE
94:8b:c1:94:4a:c4,214,2019-11-07T18:03:00Z,2019-11-07T18:06:00Z,398409.881202589,333224.610229559,8,sensor_cafeteria_dorm_side,180,383,FALSE
94:8b:c1:94:4a:c4,215,2019-11-07T18:07:20Z,2019-11-07T18:10:40Z,398409.881202589,333224.610229559,8,sensor_cafeteria_dorm_side,200,384,FALSE
9c:f4:8e:10:3c:44,196,2019-11-06T17:26:00Z,2019-11-06T17:31:20Z,398694.860901796,332932.071264492,15,sensor_bus_station,320,390,FALSE
a4:5e:60:7b:f8:e0,15,2019-10-25T16:25:40Z,2019-10-25T16:29:00Z,398276.5494287,332822.743179555,10,sensor_202_back_further,200,391,FALSE
a8:2b:b9:0e:01:3c,5,2019-10-21T20:24:00Z,2019-10-21T20:27:00Z,398492.561616873,332848.135245204,7,sensor_lake,180,394,FALSE
a8:2b:b9:0e:01:3c,20,2019-10-22T00:05:40Z,2019-10-22T00:11:40Z,398650.168190907,333220.29524339,18,sensor_PC_room_front,360,395,FALSE
a8:2b:b9:0e:01:3c,106,2019-10-30T12:27:20Z,2019-10-30T12:30:20Z,398492.561616873,332848.135245204,6,sensor_lake,180,398,FALSE
a8:2b:b9:0e:01:3c,151,2019-11-03T13:38:00Z,2019-11-03T13:42:00Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,399,FALSE
a8:2b:b9:0e:01:3c,172,2019-11-04T21:45:00Z,2019-11-04T21:48:20Z,398442.435245869,333014.707561133,9,sensor_203_front,200,400,FALSE
a8:2b:b9:0e:01:3c,212,2019-11-07T14:46:00Z,2019-11-07T14:49:20Z,398439.932439304,333169.881568267,9,sensor_gym_front,200,401,FALSE
a8:2b:b9:27:e6:dc,30,2019-10-26T15:21:20Z,2019-10-26T15:24:40Z,398694.860901796,332932.071264492,10,sensor_bus_station,200,402,FALSE
a8:2b:b9:27:e6:dc,47,2019-10-29T00:10:20Z,2019-10-29T00:14:20Z,398442.435245869,333014.707561133,12,sensor_203_front,240,403,FALSE
a8:2b:b9:27:e6:dc,205,2019-11-13T17:47:00Z,2019-11-13T17:51:00Z,398330.524037958,333242.820502496,12,sensor_dorm_front,240,406,FALSE
a8:2b:b9:42:e5:2a,7,2019-10-27T14:47:40Z,2019-10-27T14:50:40Z,398694.860901796,332932.071264492,9,sensor_bus_station,180,407,FALSE
a8:2b:b9:52:71:a8,51,2019-10-24T18:37:20Z,2019-10-24T18:41:00Z,398694.860901796,332932.071264492,11,sensor_bus_station,220,413,FALSE
a8:2b:b9:52:71:a8,56,2019-10-29T22:56:40Z,2019-10-29T23:00:40Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,415,FALSE
a8:2b:b9:52:71:a8,78,2019-10-31T20:22:00Z,2019-10-31T20:26:20Z,398694.860901796,332932.071264492,13,sensor_bus_station,260,417,FALSE
a8:2b:b9:52:71:a8,106,2019-11-02T22:55:40Z,2019-11-02T23:01:00Z,398694.860901796,332932.071264492,16,sensor_bus_station,320,419,FALSE
a8:2b:b9:52:71:a8,228,2019-11-11T20:22:00Z,2019-11-11T20:26:00Z,398694.860901796,332932.071264492,11,sensor_bus_station,240,422,FALSE
a8:2b:b9:52:71:a8,241,2019-11-12T20:22:00Z,2019-11-12T20:26:00Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,423,FALSE
a8:2b:b9:52:71:a8,243,2019-11-13T07:06:20Z,2019-11-13T07:10:40Z,398694.860901796,332932.071264492,11,sensor_bus_station,260,424,FALSE
a8:2b:b9:52:71:a8,244,2019-11-13T20:23:00Z,2019-11-13T20:26:20Z,398694.860901796,332932.071264492,8,sensor_bus_station,200,425,FALSE
a8:2b:b9:af:cd:a8,94,2019-11-03T18:52:40Z,2019-11-03T18:55:40Z,398694.860901796,332932.071264492,8,sensor_bus_station,180,428,FALSE
a8:2b:b9:ea:16:d8,5,2019-10-21T08:47:20Z,2019-10-21T08:50:20Z,398276.5494287,332822.743179555,7,sensor_202_back_further,180,429,FALSE
a8:2b:b9:ea:16:d8,18,2019-10-21T13:57:20Z,2019-10-21T14:00:40Z,398276.5494287,332822.743179555,8,sensor_202_back_further,200,430,FALSE
a8:2b:b9:ea:16:d8,86,2019-10-23T21:47:00Z,2019-10-23T21:50:00Z,398276.5494287,332822.743179555,6,sensor_202_back_further,180,431,FALSE
a8:2b:b9:ea:16:d8,98,2019-10-24T18:46:20Z,2019-10-24T18:49:40Z,398694.860901796,332932.071264492,10,sensor_bus_station,200,432,FALSE
a8:2b:b9:eb:56:7e,44,2019-10-23T10:54:20Z,2019-10-23T10:58:20Z,398386.289936451,332954.428919774,11,sensor_202_front,240,434,FALSE
a8:2b:b9:eb:56:7e,66,2019-10-23T22:10:40Z,2019-10-23T22:14:20Z,398386.289936451,332954.428919774,11,sensor_202_front,220,435,FALSE
a8:2b:b9:eb:56:7e,222,2019-10-28T10:23:20Z,2019-10-28T10:26:20Z,398442.435245869,333014.707561133,6,sensor_203_front,180,436,FALSE
a8:2b:b9:eb:56:7e,353,2019-10-31T08:52:00Z,2019-10-31T08:56:00Z,398330.524037958,333242.820502496,11,sensor_dorm_front,240,437,FALSE
a8:2b:b9:eb:56:7e,542,2019-11-06T17:27:00Z,2019-11-06T17:30:00Z,398694.860901796,332932.071264492,9,sensor_bus_station,180,439,FALSE
a8:2b:b9:eb:56:7e,628,2019-11-11T17:27:40Z,2019-11-11T17:32:00Z,398694.860901796,332932.071264492,12,sensor_bus_station,260,441,FALSE
a8:2b:b9:eb:56:7e,629,2019-11-12T08:55:40Z,2019-11-12T08:59:40Z,398330.524037958,333242.820502496,8,sensor_dorm_front,240,442,FALSE
a8:2b:b9:eb:56:7e,666,2019-11-12T19:02:20Z,2019-11-12T19:05:20Z,398330.524037958,333242.820502496,6,sensor_dorm_front,180,444,FALSE
a8:2b:b9:fb:ea:27,222,2019-11-02T23:44:00Z,2019-11-02T23:47:20Z,398263.219454065,332676.515731432,10,sensor_112_side,200,448,FALSE
ac:5f:3e:7b:6d:6e,237,2019-10-29T08:45:20Z,2019-10-29T08:48:20Z,398249.183444569,333246.955554579,4,sensor_parking_dorm,180,455,FALSE
ac:5f:3e:7b:6d:6e,393,2019-11-03T12:47:20Z,2019-11-03T12:50:20Z,398492.561616873,332848.135245204,9,sensor_lake,180,459,FALSE
ac:5f:3e:7b:6d:6e,512,2019-11-07T18:32:00Z,2019-11-07T18:38:00Z,398386.289936451,332954.428919774,12,sensor_202_front,360,461,FALSE
ac:5f:3e:7b:6d:6e,546,2019-11-10T13:42:20Z,2019-11-10T13:45:40Z,398249.183444569,333246.955554579,6,sensor_parking_dorm,200,462,FALSE
ac:5f:3e:7b:6d:6e,578,2019-11-11T19:15:40Z,2019-11-11T19:21:00Z,398694.860901796,332932.071264492,16,sensor_bus_station,320,463,FALSE
b0:6f:e0:20:9c:b0,146,2019-10-26T08:48:20Z,2019-10-26T08:51:20Z,398694.860901796,332932.071264492,8,sensor_bus_station,180,465,FALSE
b0:6f:e0:aa:db:2c,69,2019-10-29T10:13:20Z,2019-10-29T10:16:20Z,398249.183444569,333246.955554579,9,sensor_parking_dorm,180,466,FALSE
b0:6f:e0:aa:db:2c,143,2019-10-31T10:22:00Z,2019-10-31T10:25:20Z,398249.183444569,333246.955554579,10,sensor_parking_dorm,200,467,FALSE
b0:6f:e0:aa:db:2c,528,2019-11-09T21:55:40Z,2019-11-09T21:58:40Z,398276.5494287,332822.743179555,9,sensor_202_back_further,180,468,FALSE
b0:70:2d:67:cb:ec,85,2019-10-25T11:18:00Z,2019-10-25T11:21:00Z,398694.860901796,332932.071264492,8,sensor_bus_station,180,471,FALSE
b0:70:2d:67:cb:ec,112,2019-10-27T16:29:20Z,2019-10-27T16:33:20Z,398627.254921612,332779.554744474,9,sensor_104_back,240,472,FALSE
b0:70:2d:67:cb:ec,126,2019-10-27T17:24:40Z,2019-10-27T17:28:40Z,398442.435245869,333014.707561133,8,sensor_203_front,240,473,FALSE
b0:70:2d:67:cb:ec,278,2019-11-05T16:26:20Z,2019-11-05T16:30:40Z,398492.561616873,332848.135245204,12,sensor_lake,260,474,FALSE
b0:70:2d:67:cb:ec,367,2019-11-10T18:17:20Z,2019-11-10T18:22:00Z,398694.860901796,332932.071264492,11,sensor_bus_station,280,477,FALSE
b0:70:2d:67:cb:ec,373,2019-11-10T18:29:00Z,2019-11-10T18:32:00Z,398694.860901796,332932.071264492,7,sensor_bus_station,180,479,FALSE
b0:70:2d:67:cb:ec,420,2019-11-13T17:26:40Z,2019-11-13T17:30:40Z,398694.860901796,332932.071264492,8,sensor_bus_station,240,480,FALSE
bc:fe:d9:02:87:05,125,2019-11-13T18:27:20Z,2019-11-13T18:30:20Z,398418.261377232,332757.664196676,5,sensor_108_front_outside,180,483,FALSE
c0:a6:00:15:18:ed,165,2019-11-03T14:08:00Z,2019-11-03T14:12:00Z,398694.860901796,332932.071264492,10,sensor_bus_station,240,486,FALSE
c0:a6:00:15:18:ed,261,2019-11-11T16:41:40Z,2019-11-11T16:45:00Z,398694.860901796,332932.071264492,9,sensor_bus_station,200,488,FALSE
c0:a6:00:15:18:ed,325,2019-11-14T16:07:00Z,2019-11-14T16:11:00Z,398694.860901796,332932.071264492,11,sensor_bus_station,240,490,FALSE
c0:a6:00:c2:13:1d,38,2019-10-30T11:51:20Z,2019-10-30T11:55:40Z,398694.860901796,332932.071264492,7,sensor_bus_station,260,492,FALSE
c4:61:8b:b7:bc:93,6,2019-10-21T18:29:40Z,2019-10-21T18:33:00Z,398249.183444569,333246.955554579,9,sensor_parking_dorm,200,498,FALSE
c4:61:8b:b7:bc:93,88,2019-10-30T13:29:00Z,2019-10-30T13:32:00Z,398576.185865983,332901.564783432,8,sensor_btw_201_102,180,499,FALSE
c4:61:8b:b7:bc:93,246,2019-11-11T19:07:20Z,2019-11-11T19:11:40Z,398694.860901796,332932.071264492,13,sensor_bus_station,260,500,FALSE
c4:61:8b:b7:bc:93,267,2019-11-13T09:41:20Z,2019-11-13T09:45:40Z,398694.860901796,332932.071264492,12,sensor_bus_station,260,502,FALSE
c4:61:8b:b7:bc:93,282,2019-11-14T19:03:40Z,2019-11-14T19:08:20Z,398338.843515217,333042.513298188,12,sensor_btw_TMB_library,280,503,FALSE
c4:93:d9:fc:dc:f8,4,2019-10-21T10:32:40Z,2019-10-21T10:35:40Z,398276.5494287,332822.743179555,7,sensor_202_back_further,180,504,FALSE
c4:93:d9:fc:dc:f8,14,2019-10-23T10:44:20Z,2019-10-23T10:47:40Z,398386.289936451,332954.428919774,9,sensor_202_front,200,505,FALSE
d0:7f:a0:fd:aa:cd,71,2019-10-29T11:45:20Z,2019-10-29T11:48:20Z,398486.64697418,332942.249315354,7,sensor_bridge_main_engineer,180,507,FALSE
d0:7f:a0:fd:aa:cd,98,2019-10-29T20:17:00Z,2019-10-29T20:20:40Z,398330.524037958,333242.820502496,11,sensor_dorm_front,220,508,FALSE
d0:7f:a0:fd:aa:cd,330,2019-11-14T22:55:20Z,2019-11-14T22:59:40Z,398442.435245869,333014.707561133,12,sensor_203_front,260,510,FALSE
d4:11:a3:f6:b9:db,40,2019-10-22T15:52:40Z,2019-10-22T15:56:40Z,398694.860901796,332932.071264492,12,sensor_bus_station,240,511,FALSE
d4:11:a3:f6:b9:db,127,2019-10-29T16:08:00Z,2019-10-29T16:11:20Z,398694.860901796,332932.071264492,10,sensor_bus_station,200,512,FALSE
d4:11:a3:f6:b9:db,379,2019-11-14T16:00:20Z,2019-11-14T16:03:20Z,398694.860901796,332932.071264492,8,sensor_bus_station,180,513,FALSE
e4:fa:ed:02:e7:dc,70,2019-10-30T18:17:20Z,2019-10-30T18:21:20Z,398694.860901796,332932.071264492,6,sensor_bus_station,240,515,FALSE
f0:8a:76:05:dc:66,17,2019-10-24T18:14:40Z,2019-10-24T18:18:00Z,398694.860901796,332932.071264492,10,sensor_bus_station,200,516,FALSE
f4:60:e2:d6:8d:2c,97,2019-10-28T17:32:20Z,2019-10-28T17:35:20Z,398492.561616873,332848.135245204,5,sensor_lake,180,519,FALSE
f4:60:e2:d6:8d:2c,199,2019-10-31T18:55:40Z,2019-10-31T19:03:20Z,398263.219454065,332676.515731432,17,sensor_112_side,460,520,FALSE
f4:60:e2:d6:8d:2c,299,2019-11-06T13:07:20Z,2019-11-06T13:10:20Z,398694.860901796,332932.071264492,6,sensor_bus_station,180,521,FALSE
f4:60:e2:d6:8d:2c,301,2019-11-06T15:19:40Z,2019-11-06T15:23:00Z,398569.005749386,333153.077009889,10,sensor_parking_sport,200,522,FALSE
f8:95:ea:37:b1:c2,55,2019-10-24T15:09:20Z,2019-10-24T15:12:40Z,398694.860901796,332932.071264492,6,sensor_bus_station,200,523,FALSE
f8:95:ea:37:b1:c2,69,2019-10-27T18:06:20Z,2019-10-27T18:13:20Z,398694.860901796,332932.071264492,11,sensor_bus_station,420,525,FALSE
f8:e9:4e:9d:96:3e,17,2019-10-21T11:09:20Z,2019-10-21T11:12:20Z,398249.183444569,333246.955554579,8,sensor_parking_dorm,180,528,FALSE
f8:e9:4e:9d:96:3e,60,2019-10-24T17:31:00Z,2019-10-24T17:36:00Z,398694.860901796,332932.071264492,14,sensor_bus_station,300,529,FALSE
